src,rel,dst,src_label,dst_label,row_id
node:f02496fb1c3a429d,is,node:dc05fe3a426e0b1a,title,Materiais atrapalhando,14863
node:9e0a3afd66f4fadf,title of is,node:dc05fe3a426e0b1a,case,Materiais atrapalhando,14863
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,14863
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,14863
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,14863
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,14863
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,14863
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,14863
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,14863
node:5322bd41eb35fa05,is,node:0ac78f52b2dbbf5f,name,079782C001,14863
node:ace9b0eac87cb97b,name of is,node:0ac78f52b2dbbf5f,project,079782C001,14863
node:99ac13c2bb0f4fc7,is,node:9e65ab9ef645443f,client,PETROBRAS,14863
node:d9d10f1dc86defd4,is,node:7fa629320f9b3458,case categorization,Workplace layout,14863
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,14863
node:9e0a3afd66f4fadf,was reported on,node:52949e02f0b0a2d1,case,2023-05-26,14863
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,14863
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,14863
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,14863
node:f59c096b3321a5ef,has,node:6a611dc3333cada5,incident,has approved,14863
node:f59c096b3321a5ef,has,node:8b3aa9c18f3ac1e0,incident,when has approved,14863
node:1dc98cc9a40e5a79,is,node:3f89e348016c4697,date,2023-11-21,14863
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,14863
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,14863
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,14863
node:3dc2d5f80ef9d4ee,is,node:87e6f979dbf54aa1,operating center,TPBRASIL,14863
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,14863
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,14863
node:f59c096b3321a5ef,code of is,node:75d536c3dc2d7986,incident,TFMC651,14863
node:2809263c1552cd5a,is,node:75d536c3dc2d7986,location code,TFMC651,14863
node:48597569f70bc91f,is,node:9b2811fdb8798f80,TIF,stored,15949
node:48597569f70bc91f,is,node:c6de5b2ea38542f9,TIF,stored in,15949
node:7a8e744fac91e68c,have,node:a87d634436b35bcb,you,climb,15949
node:7a8e744fac91e68c,climb into,node:14c6f0272a91b561,you,crate,15949
node:7a8e744fac91e68c,Currently have,node:ff574d9fff1e8ea4,you,climb into crate,15949
node:7a8e744fac91e68c,Currently have,node:a87d634436b35bcb,you,climb,15949
node:7a8e744fac91e68c,have,node:ff574d9fff1e8ea4,you,climb into crate,15949
node:e9934b8bedf121b2,is secure in,node:2f3a363b834dd2f8,it,box,15949
node:e9934b8bedf121b2,is,node:82167a5b182de8e0,it,secure,15949
node:e9934b8bedf121b2,is less secure in,node:2f3a363b834dd2f8,it,box,15949
node:4c8982cec4e8afeb,is,node:518012ee301e24e4,tool,Once unstrapped,15949
node:e9934b8bedf121b2,is,node:3e83718308eecfb0,it,less secure,15949
node:4c8982cec4e8afeb,is,node:43e2d6bbabbdcab4,tool,unstrapped,15949
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,15949
node:f65bceae9e1f5084,is,node:7cd31340dfaeb57a,description,Substantial,15949
node:1a345cef2abea8d3,is,node:c5c11887218b0e4c,severity value,4.0,15949
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,15949
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,15949
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,15949
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,15949
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,15949
node:8987dddee8db0aa6,is,node:ecbe613e47a50e47,criticality,16.0,15949
node:6ad8136021b8f634,is,node:18769c6ca5c2e6a5,risk color,Yellow,15949
node:b66ca7b81154bd22,is,node:c5c11887218b0e4c,value,4.0,15949
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,15949
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,15949
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,15949
node:1dc98cc9a40e5a79,is,node:4799f01dbf387a62,date,2023-07-27 16:00:00.000,15949
node:f02496fb1c3a429d,is,node:c11cfdd14fef002d,title,SPS Hazob,15949
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,15949
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,15949
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,15949
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,15949
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,15949
node:02b2c2d0700811c7,is,node:0efe3aa51493aa54,Business Unit,Services,15949
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,15949
node:5322bd41eb35fa05,is,node:3d8ec3579864d44b,name,022720P406,15949
node:ace9b0eac87cb97b,name of is,node:3d8ec3579864d44b,project,022720P406,15949
node:99ac13c2bb0f4fc7,is,node:50fc3003187850ee,client,FMC TECHNOLOGIES AUSTRALIA LIMITED,15949
node:d9d10f1dc86defd4,is,node:0ee738c26d9d0ff4,case categorization,Posture,15949
node:f4fb9429ef1c1c5d,is,node:78fc208a708a21f6,work process,Vessel,15949
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,15949
node:9e0a3afd66f4fadf,was reported on,node:49605e6bb0c2d19e,case,2023-07-31,15949
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,15949
node:fd062c23cbff59ef,was,node:c5c11887218b0e4c,loss potential severity,4.0,15949
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,15949
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,15949
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,15949
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,15949
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,15949
node:3dc2d5f80ef9d4ee,is,node:82e7647fe8d012aa,operating center,TPOCEANIA,15949
node:2809263c1552cd5a,is,node:2e0463afa12af314,location code,TFMC379,15949
node:f59c096b3321a5ef,code of is,node:2e0463afa12af314,incident,TFMC379,15949
node:40341075b9699d95,became,node:a9828ecf332c6016,roads,increasingly slippery,13685
node:40341075b9699d95,became,node:bf16e1ab97645f76,roads,slippery,13685
node:40341075b9699d95,became After,node:f387a5cb0e1cb8de,roads,cold conditions,13685
node:40341075b9699d95,became After,node:e1139214ff6bfdce,roads,conditions,13685
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,13685
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,13685
node:f65bceae9e1f5084,is,node:f9d5f765546f2696,description,Exposure,13685
node:f65bceae9e1f5084,is Exposure to,node:107af1ad6cd438ad,description,activity,13685
node:f65bceae9e1f5084,is Exposure to,node:3a6b50ed4095dd4c,description,activity by location,13685
node:94894d0480830370,description of is,node:93f0ff3210061310,type,Exposure to activity,13685
node:94894d0480830370,description of is,node:f9d5f765546f2696,type,Exposure,13685
node:94894d0480830370,description of is,node:0ceb2ed48a6b1d28,type,Exposure to activity by location,13685
node:107af1ad6cd438ad,occurs,node:19f1995a09848a5b,Activity,quarterly,13685
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,13685
node:8987dddee8db0aa6,is,node:498b3797c1ffeb8d,criticality,8.0,13685
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,13685
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,13685
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,13685
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,13685
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,13685
node:af37b94b74201925,is,node:06c427acf1cae70a,time,2023-03-16 22:00:00.000,13685
node:9e0a3afd66f4fadf,title of is,node:921f507556ba9de1,case,Hazardous road conditions,13685
node:f02496fb1c3a429d,is,node:921f507556ba9de1,title,Hazardous road conditions,13685
node:f02496fb1c3a429d,is,node:1bef8a0a22f9e3d3,title,road conditions,13685
node:9e0a3afd66f4fadf,title of is,node:1bef8a0a22f9e3d3,case,road conditions,13685
node:afc97a12f07d4317,is,node:50ab6bc779fa9600,General Business Unit involved,Surface,13685
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,13685
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,13685
node:02b2c2d0700811c7,is,node:3f49d0867da0801b,Business Unit,Surface Americas,13685
node:efb0833c3b6eb969,is,node:3f49d0867da0801b,specific Business Unit,Surface Americas,13685
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,13685
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,13685
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,13685
node:99ac13c2bb0f4fc7,is,node:6bf007836a35ccb8,client,HESS CORPORATION,13685
node:d9d10f1dc86defd4,is,node:8ce4487e4815c417,case categorization,Traffic Management,13685
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,13685
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,13685
node:9e0a3afd66f4fadf,was reported on,node:260d9739fae80174,case,2023-03-16,13685
node:8045bc4ef3beffa2,is,node:4a8e93a758aa940d,status,Open,13685
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,13685
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,13685
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,13685
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,13685
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,13685
node:2809263c1552cd5a,is,node:3222bd3614cf1c6a,location code,TFMC616,13685
node:f59c096b3321a5ef,code of is,node:3222bd3614cf1c6a,incident,TFMC616,13685
node:151816f9406545ab,needs,node:b0da24dd28694790,Fire extinguisher cover,replacing,20462
node:31293efe993c24ad,type of is,node:1c1b1bd9d2192d38,impact,Damage,20462
node:94894d0480830370,is,node:1c1b1bd9d2192d38,type,Damage,20462
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,20462
node:94894d0480830370,description of is,node:1d051ddebb2afa7b,type,Frequency,20462
node:f65bceae9e1f5084,is Frequency of,node:f59c096b3321a5ef,description,incident,20462
node:f65bceae9e1f5084,is,node:1d051ddebb2afa7b,description,Frequency,20462
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,20462
node:a187cb1c901af224,is in,node:f598c84bf2f1e3de,last 5 years,industry,20462
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,20462
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,20462
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,20462
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,20462
node:1dc98cc9a40e5a79,is,node:0597b1f0b816c839,date,2024-04-11 12:00:00.000,20462
node:9e0a3afd66f4fadf,title of is,node:9bb4dd87b658ba16,case,MWCC SURF,20462
node:f02496fb1c3a429d,is,node:9bb4dd87b658ba16,title,MWCC SURF,20462
node:f9c5381f7dbb67be,cover,node:02a047619a6c3ff3,Fire ext.,deteriorating,20462
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,20462
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,20462
node:efb0833c3b6eb969,is,node:0a8aa232494d650c,specific Business Unit,Projects,20462
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,20462
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,20462
node:02b2c2d0700811c7,is,node:0a8aa232494d650c,Business Unit,Projects,20462
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,20462
node:5322bd41eb35fa05,is,node:1d74ee50c3e1d200,name,NA,20462
node:99ac13c2bb0f4fc7,is,node:3f624f8a23a523d9,client,TECHNIPFMC USA,20462
node:d9d10f1dc86defd4,is,node:68d037e05a11bb4f,case categorization,Equipment condition,20462
node:f4fb9429ef1c1c5d,is,node:8dac4b27874f4313,work process,Construction,20462
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,20462
node:9e0a3afd66f4fadf,was reported on,node:16b000112a26926e,case,2024-04-11,20462
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,20462
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,20462
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,20462
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,20462
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,20462
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,20462
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,20462
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,20462
node:2809263c1552cd5a,is,node:ea2073460c803769,location code,TFMC618,20462
node:f59c096b3321a5ef,code of is,node:ea2073460c803769,incident,TFMC618,20462
node:24650df06079c6a9,were,node:acdf8d7b8e38af56,objects,found,10651
node:24650df06079c6a9,were found at,node:d1eedb694b254401,objects,Base II,10651
node:24650df06079c6a9,were,node:3feda191a3b6b905,objects,found inside chemical storage container at Base II,10651
node:24650df06079c6a9,were found inside,node:d5095526afba5e61,objects,chemical storage container,10651
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,10651
node:1a345cef2abea8d3,is,node:30b402df5de31446,severity value,2.0,10651
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,10651
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,10651
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,10651
node:b66ca7b81154bd22,is,node:ee7d7df4366777c2,value,1.0,10651
node:8987dddee8db0aa6,is,node:30b402df5de31446,criticality,2.0,10651
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,10651
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,10651
node:1dc98cc9a40e5a79,is,node:0693b6fe9371c9d1,date,2022-09-29 09:38:00.000,10651
node:f02496fb1c3a429d,is,node:c70d5a4df28155b4,title,Hazard Observation,10651
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,10651
node:afc97a12f07d4317,is,node:ccf791b80952cc4e,General Business Unit involved,Subsea,10651
node:efb0833c3b6eb969,involved in,node:9e0a3afd66f4fadf,specific Business Unit,case,10651
node:efb0833c3b6eb969,is,node:0efe3aa51493aa54,specific Business Unit,Services,10651
node:02b2c2d0700811c7,involved in,node:9e0a3afd66f4fadf,Business Unit,case,10651
node:02b2c2d0700811c7,is,node:0efe3aa51493aa54,Business Unit,Services,10651
node:9e0a3afd66f4fadf,occurred at,node:07c2fc087cd38657,case,workplace,10651
node:5322bd41eb35fa05,is,node:a5e8d30551a7cb72,name,Non Project Specific,10651
node:99ac13c2bb0f4fc7,is,node:99a1a88a69e5d65f,client,TECHNIPFMC ANGOLA LIMITADA,10651
node:d9d10f1dc86defd4,is Stored,node:22a5fa4913682056,case categorization,energy,10651
node:f4fb9429ef1c1c5d,is,node:0868b3100fa5d037,work process,Support Service-HSE,10651
node:beef3462beb17905,are Line of,node:e750fd61f3fffbc8,life rules,Fire,10651
node:beef3462beb17905,are,node:5da22bd0f1da454f,life rules,Line,10651
node:ccc83dc829b0c87c,are Line of,node:e750fd61f3fffbc8,life saving rules,Fire,10651
node:ccc83dc829b0c87c,are,node:5da22bd0f1da454f,life saving rules,Line,10651
node:9e0a3afd66f4fadf,was,node:e2c8705aee880200,case,reported,10651
node:9e0a3afd66f4fadf,was reported on,node:14e260ad247f8608,case,2022-09-29,10651
node:8045bc4ef3beffa2,is,node:4082fc94e32df0e3,status,Completed,10651
node:fd062c23cbff59ef,was,node:30b402df5de31446,loss potential severity,2.0,10651
node:f59c096b3321a5ef,was,node:a34062f22795c56d,incident,when reported,10651
node:f59c096b3321a5ef,was,node:e2c8705aee880200,incident,reported,10651
node:f59c096b3321a5ef,be,node:f11aa01a8fad5b50,incident,closed,10651
node:3dc2d5f80ef9d4ee,is,node:a5e8d30551a7cb72,operating center,Non Project Specific,10651
node:3dc2d5f80ef9d4ee,corresponding to,node:f59c096b3321a5ef,operating center,incident,10651
node:3dc2d5f80ef9d4ee,corresponding to,node:a0966374f0a560d8,operating center,selected incident,10651
node:f59c096b3321a5ef,code of is,node:16e6f6c0dbb599df,incident,TFMC354,10651
node:2809263c1552cd5a,is,node:16e6f6c0dbb599df,location code,TFMC354,10651
node:615e6822b90d2a48,was installing,node:967b0d2f496012d0,IP,new tool,20729
node:615e6822b90d2a48,was installing,node:8fc509c06b51f165,IP,tool on his machine,20729
node:ad0a7052238fa1eb,machine,node:3ac7f9bee0a89b1c,his,Trevisan 450,20729
node:615e6822b90d2a48,was installing,node:6c1b505b7e0cc7c6,IP,new tool on his machine,20729
node:615e6822b90d2a48,was installing,node:4c8982cec4e8afeb,IP,tool,20729
node:87267ed8364774ed,fell towards,node:c454ea7fd2a5362f,sharp tool,him,20729
node:63f36bae036b97cc,bumped,node:1818534704222c59,employee,setup table,20729
node:63f36bae036b97cc,bumped setup table During,node:498589f6005f8509,employee,tool exchange process,20729
node:4c8982cec4e8afeb,fell towards,node:c454ea7fd2a5362f,tool,him,20729
node:4c8982cec4e8afeb,rubbed,node:2f038acc1e46d082,tool,his abdominal area,20729
node:4c8982cec4e8afeb,caused,node:e893b168d5e89751,tool,minor laceration,20729
node:4c8982cec4e8afeb,rubbed,node:54cd1dcc5c84cc5e,tool,his area,20729
node:4c8982cec4e8afeb,caused,node:cc18a533dceda709,tool,laceration,20729
node:94894d0480830370,is,node:3a0fe8545bac232e,type,Injury/Illness,20729
node:f65bceae9e1f5084,is,node:4dd842546de55b2c,description,Negligible,20729
node:1a345cef2abea8d3,is,node:ee7d7df4366777c2,severity value,1.0,20729
node:f65bceae9e1f5084,is Probability of,node:3870a30e191483dc,description,event,20729
node:f65bceae9e1f5084,is Probability of,node:f105e53fe5a10f50,description,undesired event,20729
node:f65bceae9e1f5084,is,node:3d73a65ff68270a6,description,Probability,20729
node:9e0a3afd66f4fadf,is,node:89c9e690f63d8de8,case,occur,20729
node:b66ca7b81154bd22,is,node:67f61e3da5145b1a,value,3.0,20729
node:8987dddee8db0aa6,is,node:c5c11887218b0e4c,criticality,4.0,20729
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,20729
node:b66ca7b81154bd22,is,node:30b402df5de31446,value,2.0,20729
node:688608fa38c6d97c,is,node:56ad49b28b1f4b20,mitigated risk color,Green,20729
node:6ad8136021b8f634,is,node:56ad49b28b1f4b20,risk color,Green,20729
node:ebd9f7059080901b,is,node:150a24f7bf3f4ae1,system,Intelex,20729
node:1dc98cc9a40e5a79,is,node:85301567331f13b0,date,2024-04-25 14:22:00.000,20729
node:9e0a3afd66f4fadf,title of is,node:61e59075944ea347,case,Aid,20729
node:9e0a3afd66f4fadf,title of is,node:e04227f91d94ea5d,case,First Aid,20729
node:f02496fb1c3a429d,is,node:61e59075944ea347,title,Aid,20729
node:f02496fb1c3a429d,is,node:e04227f91d94ea5d,title,First Aid,20729
node:afc97a12f07d4317,is,node:b7a3802d43e0d4cc,General Business Unit involved,REMS,20729
node:c6266c80782ca872,involved in,node:9e0a3afd66f4fadf,General Business Unit,case,20729
node:02b2c2d0700811c7,is,node:8d6dff8e9e39de5d,Business Unit,Surface Products,20729
node:efb0833c3b6eb969,is,node:8d6dff8e9e39de5d,specific Business Unit,Surface Products,20729
