record_no,stratum,narrative,case_categorization,severity,impact_type,work_process,causal_density,causal_matches,token_count,existing_entities
10629,high_causal_any,"Fire Alarm was triggered due to a battery failure within the Data Centre. This failure caused the data centre to fill with smoke, triggering the fire alarm and the evacuation of the site. Fire Brigade arrived on-site, assessed the situation and supported the extraction of the smoke and determined that no fire was present. Site was handed back and investigation started.",Electrical,2 - Minor,Damage - Financial impact,Support Service-Information Technology,0.081967213114754,5.0,61.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Dunfermline Manufacturing"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Dunfermline"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""N/A - No Vendor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Electrical"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Data Centre"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Fire Brigade"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Site"", ""relation"": ""OCCURRED_AT""}]"
18387,high_causal_any,"The fire alarm got activated due to melting of an electrical cable at RPDB-05 which caused smoke to arise the fifth floor, evacuating all staff members to the safe assembly area. The incident resulted in no injuries or damage to property.",,1 - Negligible,Damage - Financial impact,,0.073170731707317,3.0,41.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Incubation Space"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Hyderabad"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FMC TECHNOLOGIES INDIA PRIVATE LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""RPDB-05"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""fifth floor"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""safe assembly area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""no injuries"", ""relation"": ""RESULTED_IN""}]"
731186,high_causal_any,"A lock washer has failed on a pipe stand, causing the ID barrel to slip. When the stand failed, the saddle frame shifted approximately 100mm. The saddle frame had been tethered and supported in multiple locations, that prevented any further movement",Basic Organisational - Equipment Suitability,Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Yard - Spool Base Fabrication,0.073170731707317,3.0,41.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Henderson Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Henderson"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Australia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""CHEVRON AUSTRALIA PTY LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment Suitability"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""lock washer"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""pipe stand"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""saddle frame"", ""relation"": ""AFFECTED""}, {""entity_type"": ""LOCATION"", ""value"": ""multiple locations"", ""relation"": ""OCCURRED_AT""}]"
27423,high_causal_any,"While lifting the GSTC wall panel using Hydra, it accidentally struck the HSE obeya wall, causing damage to the external POP and resulting in a crack at the bottom. Fortunately, this incident only resulted in property damage, with no personal injuries.",Lifting ops error,1 - Negligible,Damage - Financial impact,Manufacturing-Mechanical Lifting,0.073170731707317,3.0,41.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Hyderabad Engineering & Test Center"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Hyderabad"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FMC TECHNOLOGIES INDIA PRIVATE LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Lifting ops error"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""GSTC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""hydra"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""HSE"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""BODY_PART"", ""value"": ""bottom"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""property damage"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""personal injuries"", ""relation"": ""RESULTED_IN""}]"
29141,high_causal_any,"While moving a TV with its stand in the office, a lady pushed the TV, causing the stand to topple backward. As the TV fell, she instinctively grabbed onto it, which pulled her forward causing her forehead to come into contact of the TV frame edge, causing her to scraped her forehead, resulting in a minor graze.",,2 - Minor,Injury/Illness,,0.0701754385964912,4.0,57.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Nusajaya Campus 2"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Iskandar Puteri"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Malaysia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""N/A - No Vendor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""stand"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""office"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""forehead"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""graze"", ""relation"": ""RESULTED_IN""}]"
517453,high_causal_any,"A temporary U/G live cable (415 V, 3 phase) supplying power to main gate, Training hall & First Aid center was damage while excavating for storm water drain._x000D_ The main MCB tripped due to the damage._x000D_ No injury caused due to the incident.",Basic Organizational - Hazard Identification & Risk Assessment,Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Construction,0.0697674418604651,3.0,43.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Amalapuram"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""OIL AND NATURAL GAS CORP.LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Hazard Identification & Risk Assessment"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""main gate"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Training hall"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""First Aid Center"", ""relation"": ""REPORTED_BY""}]"
29474,high_causal_any,"On 27/6/2025 at around 11:45 am during the operation of the Insulation line, a failure was detected on the Underoller (UR). Upon further inspection, it was found that the UR had run over the Harting Cable, resulting in damage to the cable’s external insulation and internal wire. This cable damage was determined to have cause the UR’s failure",Equipment condition,2 - Minor,Damage - Financial impact,Flexible-Production,0.0689655172413793,4.0,58.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Asiaflex Products"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Johor Bahru"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Malaysia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ASIAFLEX PRODUCTS SDN. BHD."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}]"
649533,high_causal_any,"AT TS V Welding M/c Booth, one 50 sq. mm welding M/c return lid started burning, resulting smoke came out. Due to rain moisture accumulated in cable resulted burning. Immediately fire extinguisher charged to stop the smoke._x000D_  No injury caused due to the incident.",Mechanical - Equipment condition,Injury - 1. First Aid Care,Injury,Construction - Installation,0.0681818181818181,3.0,44.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Bongaigaon"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""INDIAN OIL CORPORATION LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""AT TS V Welding"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""M/c return lid"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""fire extinguisher"", ""relation"": ""INVOLVED""}]"
708077,high_causal_any,"While lowering the man lift which was engaged in structure erection activity, the basket hit its jib arm due to mechanical failure causing them to damage. The manlift basket then was lowered slowly to the ground and the activity was suspended for further investigation.",Mechanical - Equipment condition,Financial Impact - 2. Minor impact on entity/asset figures,Financial Impact,Construction - Installation,0.0681818181818181,3.0,44.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Bahrain"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Middle East"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""THE BAHRAIN PETROLEUM COMPANY BSC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""basket"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""jib arm"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""mechanical failure"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""LOCATION"", ""value"": ""ground"", ""relation"": ""OCCURRED_AT""}]"
588917,high_causal_any,"While shifting structural beams using tele-handler from laydown area to site for erection, boom extension caused overloading resulting in beams slipping from fork. No injuries or no property damages reported.",Basic Organizational - Inadequate Supervision,Financial Impact - 2. Minor impact on entity/asset figures,Financial Impact,Construction,0.0666666666666666,2.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Dubai Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Dubai"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UAE"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Middle East"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ENOC PROCESSING COMPANY L.L.C (EPCL)"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Inadequate Supervision"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""telehandler"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""laydown area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""overloading"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""forks"", ""relation"": ""INVOLVED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""no injuries"", ""relation"": ""RESULTED_IN""}]"
506752,high_causal_any,During removal of rebar scrap by JCB bucket one of the rebar (approx. 2 ft. length) suddenly struck the nearby Tree._x000D_ No injury/ property damage caused due to the incident.,Basic Organizational - Hazard Identification & Risk Assessment,Environment - 1. Minimal Impact,Environment,Site Civil & Structural,0.0666666666666666,2.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Amalapuram"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""OIL AND NATURAL GAS CORPORATION LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Hazard Identification & Risk Assessment"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""JCB"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""bucket"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""tree"", ""relation"": ""OCCURRED_AT""}]"
677837,high_causal_any,"On the evening of 4/28/2020, severe weather impacted the Houma area. High winds resulted in a small scaffold framed enclosure covering Gly-Tech pumping equipment to overturn (causing no damage to equipment or assets), and also caused a “Big Top” tent to shift and partially collapse. Both were located east of the Ruby platform. The shift of the tent resulted in damage to two unoccupied personal vehicles belonging to sub-contractors, which were parked under the “Big Top” tent, and the tent frame was damaged as well. It was later discovered that the high winds caused a chart recorder, located on Ruby’s production deck, to fall over, which caused damage. This event resulted in no injuries to employees or any other known damages.",Work environment - Climate (Heat/Cold/Humidity),Financial Impact - 1. No impact on entity/asset figures,Financial Impact,Construction,0.0661157024793388,8.0,121.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Houma"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""BHP BILLITON (TRINIDAD - 3A) LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Climate (Heat/Cold/Humidity)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Houma area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Gly-Tech"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""pumping equipment"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Ruby"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""chart recorder"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""Production Deck"", ""relation"": ""OCCURRED_AT""}]"
27,high_causal_any,"The fire installation (Argon) in the server room lacked maintenance, due to the fact that no IT employee is on site anymore. Because of this malfuctioning of the installation, it  caused over heating of the server room. (Aircon was shut down) This resulted in an alarm on the alarm panel and a report to the Security contractor. No direct line reported this to facility employee or supplier/contractor. This could have resulted in a fire.  The Fire installation (Minimax) in the server room does not report a malfunction to the control room.",Planning and coordination of works,3 - Significant,Damage - Financial impact,Construction - Installation-Site Electrical,0.0659340659340659,6.0,91.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Arnhem Offices"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Arnhem"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Netherlands"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FMC SEPARATION SYSTEMS BV - ARNHEM"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Planning and coordination of works"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Argon"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""server room"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""aircond"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""alarm panel"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""security contractor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Minimax"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""Control Room"", ""relation"": ""OCCURRED_AT""}]"
